736,0.0000,0.0000,0.0000
737,0.0000,0.0000,0.0000
738,0.0000,0.0000,0.0000
739,0.0000,0.0000,0.0000
740,0.0000,0.0000,0.0000
741,0.0000,0.0000,0.0000
742,0.0000,0.0000,0.0000
743,0.0000,0.0000,0.0000
744,0.0000,0.0000,0.0000
745,0.0000,0.0000,0.0000
746,0.0000,0.0000,0.0000
747,0.0000,0.0000,0.0000
748,0.0000,0.0000,0.0000
749,0.0000,0.0000,0.0000
750,0.0000,0.0000,0.0000
751,0.0000,0.0000,0.0000
752,0.0000,0.0000,0.0000
753,0.0000,0.0000,0.0000
754,0.0000,0.0000,0.0000
755,0.0000,0.0000,0.0000
756,0.0000,0.0000,0.0000
757,0.0000,0.0000,0.0000
758,0.0000,0.0000,0.0000
759,0.0000,0.0000,0.0000
760,0.0000,0.0000,0.0000
761,0.0000,0.0000,0.0000
762,0.0000,0.0000,0.0000
763,0.0000,0.0000,0.0000
764,0.0000,0.0000,0.0000
765,0.0000,0.0000,0.0000
766,0.0000,0.0000,0.0000
767,0.0000,0.0000,0.0000
768,0.0000,0.0000,0.0000
769,0.0000,0.0000,0.0000
770,0.0000,0.0000,0.0000
771,0.0000,0.0000,0.0000
772,0.0000,0.0000,0.0000
773,0.0000,0.0000,0.0000
774,0.0000,0.0000,0.0000
775,0.0000,0.0000,0.0000
776,0.0000,0.0000,0.0000
777,0.0000,0.0000,0.0000
778,0.0000,0.0000,0.0000
779,0.0000,0.0000,0.0000
780,0.0000,0.0000,0.0000
